the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng
0101000020E6100000541782B265CF52C099747C5625FB4340,0101000020110F000013CC66D26FF35FC1B0E6E83B848A5241,692,174291,Ne 60th/Market,no,39.962076960343616,-75.24058211044513
0101000020E6100000B7A547155AC852C00E9C3C0759FE4340,0101000020110F0000BF77A33378E75FC1E7EF35AC108E5241,693,174292,Nw Haggart/Kensington,no,39.98709192714169,-75.13049823757943
0101000020E6100000B4DEF5836CC352C0C05C55ED07044440,0101000020110F0000709D564D19DF5FC1474AE6E95D945241,694,174293,Se Unruh/Frankford ave,no,40.03149191539842,-75.05349825869308
0101000020E6100000FBE5284370CF52C048B50D21F5FA4340,0101000020110F0000EF4186C481F35FC17E1FEAD04E8A5241,695,174294,Nw 60th/Chestnut,no,39.960605746930526,-75.24122694963437
0101000020E61000005D8B88973CC852C0C961D7CB79FE4340,0101000020110F00003568A21B46E75FC134AFD2FE348E5241,696,174296,2518 Kensington Ave.,no,39.98809192673395,-75.12869823774732
0101000020E6100000B827F2552FCB52C04432C02F2DF84340,0101000020110F00004FCAC11D48EC5FC19ACFE8133A875241,934,1401956,NW 19th / Washington Ave.,yes,39.938878983350634,-75.17476414344753
0101000020E6100000D658E13652CA52C08183289EF2F94340,0101000020110F000019AEF584D0EA5FC1CA41076430895241,935,1401957,Bet Market/Filbert on 13th,no,39.952716607839655,-75.16126796728653
0101000020E61000006F40B9292FC952C011BE6F1060F94340,0101000020110F000076CFA823E2E85FC13927E7068E885241,936,1401958,120 Chestnut st South side,no,39.948244146882764,-75.14350360003458
0101000020E6100000B087210CE1C452C0D0AC3A0732054440,0101000020110F0000A4D4C51592E15FC184B58096A8955241,937,1401959,Se Hellerman/Castor,yes,40.040589240693976,-75.07623580240647
0101000020E610000003F7DC0CDACE52C01B41A15E4CFE4340,0101000020110F0000EC33089E82F25FC1923B18A4028E5241,938,1401960,Ne 54th/Arlington,no,39.98670561670061,-75.23205873087504
0101000020E6100000E895E92BE5CA52C00C14EB4CCEF94340,0101000020110F0000B38F1124CAEB5FC161048D2708895241,939,1401961,Se 18th/Chestnut,no,39.95160829046662,-75.17023752032367
0101000020E61000004D4021D5CCC452C0EDA19DC85F054440,0101000020110F0000873E83BF6FE15FC1052ECB58DB955241,940,1401962,Nw Magee/Castor,yes,40.04198558518315,-75.07500198599992
0101000020E61000001586B89A27C952C0B1268A7F14FA4340,0101000020110F00003EC4DC4CD5E85FC158A17AED55895241,941,1401963,Sw 2nd/Race,yes,39.95375055547391,-75.14304225940607
0101000020E61000003EB84A9FC9CF52C0E119DA5335FB4340,0101000020110F000040D4EF8D19F45FC1FFF7A6F3958A5241,942,1401964,Se 63rd/Market,no,39.96256492757289,-75.24668104454847
0101000020E61000003833F6EE0CD052C07BA1976BB4FE4340,0101000020110F0000F07CA9E38BF45FC191C5F9FA758E5241,943,1401965,Ne 63rd/City Line,no,39.98988099006507,-75.25078939478851
0101000020E6100000ACEF790298C952C054C85CDAC3004440,0101000020110F0000A1F7603B94E95FC191C7DCB7BE905241,944,1401966,Germantown Ave. and Tioga St,no,40.00597695856473,-75.14990293414911
0101000020E6100000CBFFDDE06ACF52C0560B3CB91EFB4340,0101000020110F000055165B9F78F35FC18ED9ACE77C8A5241,945,1401967,Sw 60th/Market,no,39.961875109022614,-75.24089833907708
0101000020E6100000AA9F4B3CF5C452C0331203F508054440,0101000020110F0000248D6B60B4E15FC118DFBD067B955241,946,1401968,Se Levick/Castor,no,40.03933584833103,-75.07746798882604
0101000020E6100000D4438FFECFCE52C0AB1CDD540BFE4340,0101000020110F00007187518971F25FC17B52A58CBA8D5241,947,1401969,Ne 54th/Morse,yes,39.98472080990299,-75.23144496908873
0101000020E61000005E80F7B2B9C452C07698F2DF83054440,0101000020110F000017627D3F4FE15FC17C8FAB6203965241,948,1402156,Se Unruh/Castor,yes,40.0430869993733,-75.073834172917
0101000020E61000006DE34D4EC3C452C00E5C2B9273054440,0101000020110F00009B02EC905FE15FC181215E4CF1955241,949,1402157,Nw Fanshaw/Castor,no,40.04258944623153,-75.07442052465713
0101000020E61000002C94F773CBC452C04FF067455F054440,0101000020110F00006351A1676DE15FC1F2F13BC7DA955241,950,1402158,Ne Magee/Castor,no,40.041969943763085,-75.07491778543107
0101000020E61000004A314EEFB8C452C07D09938189054440,0101000020110F0000CFA623F34DE15FC1AF14FDA109965241,951,1402159,Nw Unruh/Castor,no,40.043258854670945,-75.07378752361288
0101000020E61000005A506345C1C452C0387FD19A73054440,0101000020110F00009AD8171C5CE15FC18E70F655F1955241,952,1402160,Mid block between Magee/Unruh (99 cent store),no,40.042590477269584,-75.07429632853146
0101000020E61000007626F3B7F4C452C0C30627700E054440,0101000020110F000067289E7FB3E15FC15742471B81955241,953,1402161,Nw Levick/Castor,no,40.03950311570727,-75.07743643517628
0101000020E6100000AFE385380DC952C0B528FCC4F7064440,0101000020110F00007C812D7CA8E85FC18A2754FE9F975241,954,1402162,Nw 66th/Broad/at Dunkin Donuts,no,40.05443632423832,-75.14143193316589
0101000020E610000085E50E5362CB52C0D3CE432B42F64340,0101000020110F00009A1DC8B99EEC5FC19073BC3D1A855241,955,1402163,Se 19th/Passyunk,no,39.92389431773122,-75.17787624792807
0101000020E6100000F7E41A6FE0C452C0033248E337054440,0101000020110F000022670C0B91E15FC105CC9316AF955241,956,1402164,Nw Hellerman/Castor,no,40.04076806092419,-75.07619836450964
0101000020E6100000B982A8B47ECB52C0613963DE39F64340,0101000020110F0000077022EFCEEC5FC108D98B0C11855241,957,1402165,Se 20th/Passyunk,yes,39.923641012620244,-75.1796085019695
0101000020E6100000887B279FC8CB52C067A716051DF64340,0101000020110F000081E9E57C4CED5FC11098C819F1845241,958,1402166,Se 23rd/Passyunk,yes,39.922760616361124,-75.18411997657506
0101000020E6100000C4BD32D964CB52C082FB4BFD44F64340,0101000020110F00006EC75003A3EC5FC19BBB595D1D855241,959,1402167,Nw 19th/Passyunk,no,39.92398039064484,-75.17803029971316
0101000020E6100000EAC7D64F72CA52C033A5F2664EFA4340,0101000020110F00005C7B4A0A07EB5FC149D5071596895241,960,1402168,Nw Broad St. / Cherry St.(Penn Academy Of Arts),no,39.95551764343181,-75.16322704291056
0101000020E61000009B8166A6DBCB52C0EF03F33B18F64340,0101000020110F0000822E33CF6CED5FC14C1807CDEB845241,961,1402169,Nw 23rd/Passyunk,yes,39.92261456838593,-75.18528137216929
0101000020E6100000DDBE2F7210C952C0BDDB7C0FDA064440,0101000020110F0000F179A6F6ADE85FC1A9BB91077F975241,962,1402170,Sw 66th/Broad,yes,40.053529678312294,-75.14162878668454
0101000020E6100000173F269CF8CB52C02F50ADD411F64340,0101000020110F000066D832009EED5FC10D2DA7B5E4845241,963,1402171,Se 24th/Passyunk,yes,39.922419151902766,-75.18704894766812
0101000020E610000042DF44E924C952C02FAC568C17064440,0101000020110F0000EA58C2B9D0E85FC196819C37A7965241,964,1402172,Nw Broad/Stenton,no,40.04759363395748,-75.14287788129607
0101000020E6100000619C631476CA52C0885C82FF26FA4340,0101000020110F00003B27AD700DEB5FC12FF0A26C6A895241,965,2504330,SW corner of Arch st and N Broad st,yes,39.954315127041866,-75.16345700957892
0101000020E6100000B572E0D83CCD52C053BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC19BD43BC802875241,966,8850093,4910 Botanic Ave. (Unknown Station),no,39.93735553917272,-75.20683881682164
0101000020E6100000B572E0D83CCD52C053BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC19BD43BC802875241,967,8850104,4910 Botanic Ave. (Unknown Station),no,39.93735553917272,-75.20683881682164
0101000020E6100000B572E0D83CCD52C053BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC19BD43BC802875241,968,881001639,4910 Botanic Ave (Unknown Station),no,39.93735553917272,-75.20683881682164
0101000020E6100000BFA434B977C952C01F4222C729034440,0101000020110F0000DF1CFC635DE95FC14230EB8467935241,848,174872,Nw Broad/Wyoming,no,40.0247124593045,-75.147932340059
0101000020E6100000FC30DA1045C952C0CC142E6402054440,0101000020110F0000E083EE5707E95FC1C60829BE73955241,849,174873,NW Broad/Olney,no,40.039135477543454,-75.14484044368504
0101000020E61000000C96594437C952C032EBD6C645054440,0101000020110F000079F79EE7EFE85FC1365CEE7EBE955241,850,174875,Se Broad/Grange,no,40.04119191640929,-75.1439982294907
0101000020E61000001134C56F2DC952C055A3845BAB054440,0101000020110F0000A00DF534DFE85FC1EF13F02F2F965241,851,174876,Se Broad/Champolst,no,40.04429191566911,-75.1433982301535
0101000020E6100000041D812B6DCF52C0FE3A2928ECFA4340,0101000020110F0000C86CD1837CF35FC169B3DCDF448A5241,852,174877,Se 60th & Chestnut,no,39.9603319360085,-75.24103820427632
0101000020E61000003283BBC651C952C03C77A94886044440,0101000020110F0000777EF9EE1CE95FC165F66412EA945241,853,174879,NW Broad & Somerville,no,40.03534801745124,-75.14561622916952
0101000020E6100000F23F7CCC2AC952C0E02DD43CB4054440,0101000020110F000012F2EAB9DAE85FC11EC4F50939965241,854,174880,NE Broad & Champlost,no,40.04456291542351,-75.14323722966927
0101000020E6100000595CB3F4FCCC52C0E260497878094440,0101000020110F00002C39783958EF5FC1EFC3FEFE669A5241,855,1400004,8229 Germantown Ave.,no,40.07398894865925,-75.202939200551
0101000020E6100000E7FA9431F7C852C04511A3F6F8FE4340,0101000020110F0000F772DE1183E85FC10F8E7FF6C18E5241,856,1400007,Se 5th/Lehigh,no,39.99197276079443,-75.14008750485264
0101000020E610000034B90CA4E7C852C017011FD18EFF4340,0101000020110F00000BF4D5A668E85FC11E0CC016688F5241,857,1400012,SE 5th/Indiana,yes,39.99654592527275,-75.13913823359036
0101000020E610000008EF0BD70BCD52C0A903649885094440,0101000020110F000053C8B98171EF5FC1DB025790759A5241,858,1400013,8308 Germantown Ave,no,40.07438950427542,-75.2038476578274
0101000020E6100000B572E0D83CCD52C053BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC19BD43BC802875241,859,1400014,4910 Botanic Ave (Unknown Location),no,39.93735553917272,-75.20683881682164
0101000020E6100000FBE4C62979CB52C09065AC69A9F74340,0101000020110F0000BF960585C5EC5FC147BC0A1EA8865241,860,1400015,Nw Earp/Point Breeze,no,39.93485756795701,-75.17927021430289
0101000020E610000073A1008AEDC852C0905D162C5FFF4340,0101000020110F0000B078A4AB72E85FC1A0B3EF44338F5241,861,1400016,Se 5th/Cambria,no,39.99509192554535,-75.13949823438251
0101000020E6100000CDD9A15798C852C0EE10B26660FC4340,0101000020110F00003EAC88F4E1E75FC18D5DBB5EE18B5241,862,1400017,Ne Frankford//Master,no,39.97169192976604,-75.13429823690167
0101000020E61000008F0D2ACB16D152C02FDFFF7932FD4340,0101000020110F000020D0C37A4FF65FC1453F0431CA8C5241,863,1401885,Se Drexel Rd/Haverford,yes,39.97810292237988,-75.26701621157393
0101000020E610000094B8FC75F8CA52C0F444559158F64340,0101000020110F00001FAEE2E7EAEB5FC1F867F50B33855241,864,1401886,SE 15th St & Snyder Ave,no,39.92457787192862,-75.17141484908853
0101000020E61000000C38D4184BC952C0EF0B7B99AFF94340,0101000020110F00009B0C889611E95FC145A52724E6885241,865,1401887,3rd/Church (Between Market and Arch),yes,39.95067137249122,-75.14520855640893
0101000020E6100000D7C135C34AD152C05C081CAE66FD4340,0101000020110F0000217B06C1A7F65FC11BE6FF0C048D5241,866,1401888,7516 City Ave,yes,39.97969604843885,-75.2701881432507
0101000020E610000068557381E9CE52C02607D593FCFA4340,0101000020110F00001AA0B1DE9CF25FC17B58B611578A5241,867,1401889,Sw 56th/Market,no,39.96083305265192,-75.23300205481576
0101000020E6100000E29DFD065DCA52C0012AC92D94F94340,0101000020110F000076B1DFE2E2EA5FC18CE533C3C7885241,868,1401890,"13th & Sansom, NE",no,39.94983455965485,-75.16192793624171
0101000020E610000085112C17B6C852C074053FC306FC4340,0101000020110F000071754B7C14E85FC1E97356087E8B5241,869,1401891,Ne Front/Girard,no,39.96895638062679,-75.13611392310675
0101000020E6100000F64AFD6BE1CA52C0768B40FC18F84340,0101000020110F000012F28AC5C3EB5FC1420582B323875241,870,1401892,NE 16th/Washington Ave,no,39.93826249267197,-75.17000865684153
0101000020E61000008543117845C952C00A8488DA19FA4340,0101000020110F000036C3400708E95FC1971673DC5B895241,871,1401893,Se 3rd/Race,yes,39.95391399064836,-75.14486505208886
0101000020E6100000D38B880523CE52C0641093DACCFA4340,0101000020110F0000071A8AB94BF15FC108FB8D30228A5241,872,1401894,Se 50th/Market,no,39.959376642044646,-75.2208875497302
0101000020E610000006985CF884C952C06333F322BFF94340,0101000020110F0000376234E473E95FC17E85BD5AF7885241,873,1401895,5th Street (Bourse Bldg.),no,39.951145523786884,-75.14874085466735
0101000020E6100000E9B3A8E85BCA52C01115F35A95F94340,0101000020110F0000F6B682FCE0EA5FC16556DA10C9885241,874,1401896,13th and Sansom NE,yes,39.9498704611707,-75.1618596694458
0101000020E6100000234D5A16A5CB52C0346D2A32CDF84340,0101000020110F0000E2BB102110ED5FC144DD4353EB875241,875,1401897,SE Grays Ferry & Fitzwaters,yes,39.943762083736516,-75.18195113008964
0101000020E6100000434AA63B39CB52C03CB6A291AFF84340,0101000020110F0000AEF281ED58EC5FC1EFEE6581CA875241,876,1401898,NW 20th/Fitzwaters,yes,39.94285793728747,-75.17536822547213
0101000020E61000004C4A306B4AC952C01D409CE5DBF94340,0101000020110F0000A5F9956F10E95FC1D083D03717895241,877,1401899,Se 3rd/Arch,yes,39.952023221296464,-75.14516715732424
0101000020E61000005EE1CD3D9DC952C02131080AF8004440,0101000020110F000037AC5C1E9DE95FC13CD2F794F8905241,878,1401900,Germantown & Venango,no,40.00756955528255,-75.15022225480558
0101000020E61000009DAA98E05DCA52C08ADE9A3E93F94340,0101000020110F000010B97F54E4EA5FC1E4BE38BAC6885241,879,1401901,SW 13th /Sansom,yes,39.94980604707696,-75.16197981747469
0101000020E6100000E6BC38C84CC952C07822E14C9CF94340,0101000020110F0000F9964B7314E95FC1B62992C2D0885241,880,1401902,Sw Bodine/Market,no,39.950082406929994,-75.1453114084321
0101000020E6100000737C693CEBCA52C0B60804C1A0F94340,0101000020110F0000EB392571D4EB5FC110E7B2B1D5885241,881,1401903,Ne 18th/Walnut,yes,39.950218321771374,-75.17060766507511
0101000020E61000000C1BD52F43CB52C05B005A005BF84340,0101000020110F00009646DAD569EC5FC120F9B7D36C875241,882,1401904,NE 20th & Carpenter,yes,39.94027714151954,-75.17597575961207
0101000020E61000009654BBD30CC652C0EA9403AC4DFF4340,0101000020110F00006B55804A8FE35FC18C1455DE1F8F5241,883,1401905,Se Castor/Aramingo,yes,39.994557859181285,-75.09453290266023
0101000020E61000008CE2B08F15D152C08BC8B6B730FD4340,0101000020110F00009DD7E6624DF65FC13FF7F33DC88C5241,884,1401906,Sw Sherwood/Haverford ave,yes,39.97804924416513,-75.26694099687501
0101000020E610000050958E41B4CD52C0C044111BB2FA4340,0101000020110F000043620F948FF05FC16301668D048A5241,885,1401907,Sw 46th/Market,no,39.958560355598365,-75.21412695812364
0101000020E6100000F83B0B7DB3CD52C0A790280CB9FA4340,0101000020110F0000094A43468EF05FC184F36F3E0C8A5241,886,1401908,Nw 46th/Market,no,39.95877220135417,-75.21408010575385
0101000020E6100000EE5B077470CE52C046339220E7FA4340,0101000020110F000015E40A40CFF15FC1F3CF294D3F8A5241,887,1401909,5215 Market,no,39.960178443323954,-75.22561360090887
0101000020E610000044D02AC012D152C05C1917C32DFD4340,0101000020110F0000E3E1B79C48F65FC1CF065EF7C48C5241,888,1401910,Se Sherwood/Haverford ave,no,39.977959047583425,-75.2667694490529
0101000020E6100000DB20BA0634C652C0256A23FC29FF4340,0101000020110F0000D05CF3DFD1E35FC19F8E6E4EF88E5241,889,1401911,Nw Venango/Aramingo,no,39.99346877793531,-75.096925431982
0101000020E610000044FCE971EACA52C0DC661A719CF94340,0101000020110F0000239E2E19D3EB5FC1C7C4B3EAD0885241,890,1401912,Se 18th/Walnut,no,39.95008672513151,-75.17055938577784
0101000020E610000047A72BEAE8D052C019E2DF70FAFC4340,0101000020110F0000B50CB68C01F65FC1D88C1E168C8C5241,891,1401913,Sw Woodbine/Haverford ave,yes,39.976392850225416,-75.26421598685293
0101000020E610000044AD4120A6C952C0F037CD0B32014440,0101000020110F00006B87BF35ACE95FC1D205B1E638915241,892,1401914,NE Germantown & Erie Aves,no,40.00933978577075,-75.15076452649834
0101000020E6100000F670216143C752C0C55A64428EFF4340,0101000020110F0000089DA0CB9EE55FC105548478678F5241,893,1401915,Nw Kensington/Allegheny,no,39.9965289106381,-75.11348751321552
0101000020E6100000F35BB19635C952C03032546479F94340,0101000020110F0000D119CE0DEDE85FC114FD1416AA885241,894,1401916,35 S 2nd street (between Market/Chestnut),no,39.94901708708892,-75.14389579124672
0101000020E610000006A0398C2EC952C04F9284A0C1F94340,0101000020110F000007DE2118E1E85FC1F99A181DFA885241,895,1401917,Se 2nd/Cuthbert (Near Arden),yes,39.95122152779788,-75.14346604945612
0101000020E6100000B1B830722BD152C07E7B37324CFD4340,0101000020110F0000B1874F8F72F65FC1B40287B2E68C5241,896,1401918,Se Overbrook/Haverford,no,39.97888782223798,-75.26827673681215
0101000020E61000006987F4E51CD152C0F32FF03439FD4340,0101000020110F0000C29152D959F65FC1A78C99A6D18C5241,897,1401919,7547 Haverford Ave,yes,39.97830831268211,-75.26738880996494
0101000020E6100000F33C9B85CFCA52C05BC27E80AEF94340,0101000020110F0000F670E75DA5EB5FC19D1DDBECE4885241,898,1401920,Se 17th/Sansom,no,39.950637876409665,-75.1689161315915
0101000020E6100000E529BA294DC652C0B11BFF7D0CFF4340,0101000020110F00006C277292FCE35FC19F33939CD78E5241,899,1401921,Ne Tioga/Aramingo (Dunkin Donuts),no,39.99256873089269,-75.0984596555714
0101000020E6100000E6F22B52B7C852C0A08F46F800FC4340,0101000020110F000006695A9316E85FC11859F19C778B5241,900,1401922,Se Front/Girard,no,39.96877959676135,-75.13618902484777
0101000020E6100000645E38867FC652C0C9FC3656DBFE4340,0101000020110F0000F781A41D52E45FC16FDAD21EA18E5241,901,1401923,Nw Ontario/Aramingo,yes,39.9910686272138,-75.1015334654308
0101000020E6100000882FB56719C952C02814B44405FF4340,0101000020110F0000AA4B6D2EBDE85FC1889D859ACF8E5241,902,1401924,Nw 6th/Lehigh,yes,39.99234827797801,-75.1421756047622
0101000020E61000004DE22F93A7CD52C0EC948C21E7004440,0101000020110F0000F32BC6097AF05FC1EA1D8AD5E5905241,903,1401925,Se Monument/City Line,yes,40.0070535599169,-75.21335296322032
0101000020E610000004FECF166CCE52C016DB3D4FE0FA4340,0101000020110F00000C9956D6C7F15FC10CDE46BF378A5241,904,1401926,5212 Market st.,no,39.95997038383773,-75.22534723579162
0101000020E61000006EFC9910EACA52C075F959B3B4F94340,0101000020110F00007814E373D2EB5FC1408EE8CAEB885241,905,1401927,Sw 18th/Sansom,no,39.950827044422944,-75.17053618467045
0101000020E6100000FCF18450E6CE52C02CF5C5D1FCFA4340,0101000020110F000066D20D7397F25FC1F9935856578A5241,906,1401928,Se 56th/Market,no,39.960840436610255,-75.23280728323874
0101000020E61000002AFCEB1E2DD152C00C307A824FFD4340,0101000020110F0000C5E38D6775F65FC1F57AB05EEA8C5241,907,1401929,Sw Overbrook/Haverford ave,yes,39.97898894277759,-75.2683789543668
0101000020E6100000852B7B9696C952C04D333F68CC004440,0101000020110F00007BA918D191E95FC15B85F733C8905241,908,1401930,Germantown Ave. and W Atlantic St. East Side,no,40.00623801313359,-75.14981615093537
0101000020E610000039FF2CEEA8D052C09FFEE7D2BDFC4340,0101000020110F0000BD49A4DD94F55FC1E8B1CAE7488C5241,909,1401931,Sw Brockton rd/Haverford ave,yes,39.97454296424734,-75.26031069177851
0101000020E6100000DBBC8FF3CBCE52C0F377CAD4E6FD4340,0101000020110F00000C1C45AB6AF25FC1B0366F17928D5241,910,1401932,Nw 54th/Hazelhurst,no,39.9836069096199,-75.23119820629965
0101000020E61000005874EA9AD0CA52C0EFB1B2FE97F94340,0101000020110F0000802AF134A7EB5FC1C9A67EFDCB885241,911,1401933,Ne 17th/Walnut,yes,39.94995101666779,-75.16898224731392
0101000020E610000095186ADED0CA52C04D653CF995F94340,0101000020110F0000456098A7A7EB5FC1EAAF36C0C9885241,912,1401934,Se 17th/Walnut,no,39.949889330377665,-75.16899834023418
